Player,Team,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 35_level_0
,,Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gvidas Gineitis,Torino,2022-2023,18,Torino,it ITA,1. Serie A,10th,3,2,136,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,6,7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Gvidas Gineitis,Torino,2023-2024,19,Torino,it ITA,1. Serie A,9th,14,4,538,6.0,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,9,25,12,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,Matches
Gvidas Gineitis,Torino,2024-2025,20,Torino,it ITA,1. Serie A,11th,30,15,1430,15.9,3,1,4,3,0,0,5,0,1.3,1.3,2.0,3.3,15,36,43,0.19,0.06,0.25,0.19,0.25,0.08,0.13,0.21,0.08,0.21,Matches
Gvidas Gineitis,Torino,2025-2026,21,Torino,it ITA,1. Serie A,20th,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gvidas Gineitis,Torino,4 Seasons,4 Seasons,1 Club,,1 League,,48,22,2194,24.4,3,1,4,3,0,0,9,0,1.7,1.7,2.5,4.2,28,68,64,0.12,0.04,0.16,0.12,0.16,0.07,0.1,0.17,0.07,0.17,
